34.10 , -2.04 , -29.00
34.20 , -2.04 , -27.00
34.30 , -2.04 , -25.00
34.40 , -2.04 , -24.00
34.50 , -2.04 , -21.00
34.60 , -2.04 , -19.00
34.70 , -2.04 , -18.00
34.80 , -2.04 , -16.00
34.90 , -2.04 , -18.00
35.00 , -2.04 , -18.00
35.10 , -2.04 , -16.00
35.20 , -2.04 , -18.00
35.30 , -2.04 , -20.00
35.40 , -2.04 , -22.00
35.50 , -2.04 , -26.00
35.60 , -2.04 , -28.00
35.70 , -2.04 , -32.00
35.80 , -2.04 , -33.00
35.90 , -2.04 , -33.00
36.00 , -2.04 , -33.00
36.10 , -2.04 , -32.00
36.20 , -2.04 , -31.00
36.30 , -2.04 , -30.00
36.40 , -2.04 , -27.00
36.50 , -2.04 , -25.00
36.60 , -2.04 , -24.00
36.70 , -2.04 , -21.00
36.80 , -2.04 , -21.00
36.90 , -2.04 , -19.00
37.00 , -2.04 , -18.00
37.10 , -2.04 , -17.00
37.20 , -2.04 , -16.00
37.30 , -2.04 , -15.00
37.40 , -2.04 , -14.00
37.50 , -2.04 , -13.00
37.60 , -2.04 , -13.00
37.70 , -2.04 , -13.00
37.80 , -2.04 , -13.00
37.90 , -2.04 , -15.00
38.00 , -2.04 , -15.00
38.10 , -2.04 , -16.00
38.20 , -2.04 , -19.00
38.30 , -2.04 , -22.00
38.40 , -2.04 , -25.00
38.50 , -2.04 , -27.00
38.60 , -2.04 , -28.00
38.70 , -2.04 , -30.00
38.80 , -2.04 , -31.00
38.90 , -2.04 , -31.00
39.00 , -2.04 , -30.00
39.10 , -2.04 , -28.00
39.20 , -2.04 , -28.00
39.30 , -2.04 , -26.00
39.40 , -2.04 , -24.00
39.50 , -2.04 , -22.00
39.60 , -2.04 , -19.00
39.70 , -2.04 , -17.00
39.80 , -2.04 , -15.00
39.90 , -2.04 , -13.00
40.00 , -2.04 , -12.00
40.10 , -2.04 , -11.00
40.20 , -2.04 , -9.00
40.30 , -2.04 , -7.00
40.40 , -2.04 , -6.00
40.50 , -2.04 , -4.00
40.60 , -2.04 , -4.00
